"","GAUL_CODE","NAME","PARENT_ID","Area_covered_KM2","Area_total_KM2","Cost_target","Population_covered","Burden_covered"
"1559",9525,"Camaragibe",681,41.9285346459219,47.723281447179,6.72647094126445,178665.210338096,16247.9417651219
"1568",9020,"Puxinana",679,5.38095645606518,81.1268586665392,7.27551375314085,12192.1719789269,986.655359111165
"1597",9209,"Foz Do Iguacu",680,19.4234073162079,675.901869805691,9.36791145985082,19287.2613705508,2067.99375191928
"1615",11569,"Taboao Da Serra",689,21.8800405338698,21.8800405338698,6.49440180985105,205499.073983299,16111.0094769914
"1631",11562,"Sorocaba",689,99.3634983897209,480.212347599445,7.4566412035039,247671.549963411,21931.0990426593
"1632",11550,"Sao Vicente",689,49.1304412484169,171.526621682278,6.70194353230367,127046.993789058,10297.8215961261
"1743",7207,"Vila Velha",672,38.201143918559,231.807896145619,6.658548501359,162334.528275133,13322.59053489
"1772",7002,"Eusebio",670,39.3319426264497,76.600480840716,6.658548692089,67121.4903643043,6667.61239744828
"1779",7942,"Betim",677,8.51262528449297,361.173419980332,8.18303659257246,41334.6835377908,3869.0917728249
"1793",8792,"Marituba",678,12.4058991670609,103.314187563956,8.90377280964139,20935.7379668001,2122.62890856815
"1824",8695,"Uberlandia",677,25,4260.86747207173,10.1377018675006,22668.19921875,2649.7933494658
"1832",7654,"Timon",674,8.02447143942118,1690.87171719875,7.98870229825102,12324.5695570142,1230.42001358364
"1838",11023,"Aruja",689,34.6165949478745,104.223325755447,6.34534933684947,88064.3629894743,7180.73200169941
"1876",9968,"Sao Joao De Meriti",683,37.073773908196,37.073773908196,6.1755423699798,376753.789460904,25944.1817734623
"1882",11468,"Ribeirao Preto",689,50,684.40513710957,8.32454257679793,73318.03515625,7011.06219312641
"1933",11515,"Santo Andre",689,94.8898503091186,187.303902252461,5.43027896630927,830292.782671411,59961.3881444345
"1984",11537,"Sao Jose Do Rio Preto",689,74.5850443840027,454.337081027188,7.80757518066605,116902.17553832,11250.0136446754
"1995",11192,"Guaruja",689,36.9922496378422,175.77888570595,7.7415390351104,87472.0529882028,7628.30315921754
"2089",7045,"Juazeiro Do Norte",670,37.9753619432449,232.253440626664,7.84908327555089,62443.2526913153,6104.33571348608
"2155",8076,"Contagem",677,134.558607637882,203.080331883393,7.13400757577711,560658.679982776,50514.3350092151
"2196",8507,"Ribeirao Das Neves",677,59.719149582088,160.91751785134,7.13400757577711,167351.125744051,15023.8807862627
"2221",9961,"Rio De Janeiro",683,771.893706778064,1298.64795833128,5.12651337308729,4592446.51225575,290230.776115162
"2222",9919,"Duque De Caxias",683,69.6916864915693,497.044258614915,5.63216003250645,423405.578443659,28009.2803009039
"2250",10419,"Nova Santa Rita",685,0.199902174063027,246.136391279288,7.22079807697955,498.3779530047,39.9886993081449
"2255",11566,"Suzano",689,27.5780364288948,208.251304773148,6.29252025994654,132361.469222424,10396.0432664359
"2280",11523,"Santos",689,38.0077511072159,311.809495399939,7.84153640893436,73158.3238564339,6489.30728617209
"2291",9940,"Nilopolis",683,20.4391260631382,20.4391260631382,5.71329027850784,131305.927450058,8919.51145411398
"2304",10455,"Porto Alegre",685,50,566.743449994829,7.80002847661549,138559.8984375,12247.8844856845
"2328",8742,"Belem",678,202.401812607422,522.258516420698,7.18683612657697,1228989.08560842,112981.172290738
"2335",11161,"Ferraz De Vasconcelos",689,30.1915477495641,30.324542382732,6.64722783864933,290439.031274553,24332.3184320897
"2381",11100,"Carapicuiba",689,37.3766923054063,37.3766923054063,6.04913038299463,323202.949059505,23365.4572662201
"2424",10227,"Capao Do Leao",685,0.820127036422491,902.973291103194,7.45098057471717,1587.97738151552,132.009235750789
"2481",8545,"Santa Luzia",677,46.8450432643294,243.772980989888,6.72647137921362,157623.422211461,14092.2592250136
"2482",11080,"Caieiras",689,10.8044665306807,102.534493067651,6.73213199797053,69130.7917588635,5451.45712886876
"2484",7867,"Varzea Grande",675,98.6185766756535,919.190796649491,9.18112352476197,171781.332177418,18033.5967775569
"2486",9611,"Paulista",681,83.6587907746434,101.698060147464,6.72647094126445,367338.360586145,30538.4771915292
"2530",7050,"Maracanau",670,53.2405475722044,96.6564293725241,7.09815952486513,167496.137867446,16436.2670219439
"2534",9975,"Seropedica",683,0.852889940142632,284.24326083128,5.55103025694246,3872.08941098722,229.435018623286
"2547",9281,"Londrina",680,126.959854736924,1844.94980301351,7.70191761275865,225917.139041342,21718.7130526011
"2557",11488,"Salto",689,28.2269731163979,143.142378004268,7.77361362717462,63435.4384316818,5661.08189186729
"2600",11087,"Campinas",689,122.671768069267,847.346998580178,7.32834230424881,229586.339241936,21250.2028673876
"2602",8981,"Massaranduba",679,6.08824044466019,184.379383083433,7.27551375314085,13794.7361507986,1116.343369683
"2611",11467,"Ribeirao Pires",689,22.7913904935122,106.088173377793,5.43027896630927,95509.5204034541,6489.3607507118
"2707",11301,"Mairipora",689,17.0585135463625,343.514838853298,6.50572196035136,78574.7585403683,6706.45393500878
"2713",10442,"Pelotas",685,49.1798728704453,1898.24322821805,7.45098057471717,98541.8935319064,8527.86568987751
"2724",11513,"Santana De Parnaiba",689,26.4711012167027,193.770441706147,7.10193324006275,75619.7551338718,6382.16647157398
"2793",10206,"Cachoeira Do Sul",685,25,4207.51871701905,9.25093264280089,25899.2265625,2738.85924025525
"2859",8714,"Vespasiano",677,28.1407878734171,73.0428883893183,7.9056855904746,72108.7302791358,6585.21828465106
"2875",10491,"Santa Maria",685,50,2058.28186869621,8.28114758558191,90802.96484375,8683.39232456836
"3017",6769,"Madre De Deus",669,7.7156700193882,9.89869050681591,6.69816960381188,21632.7037263969,1593.6762738724
"3027",9148,"Campo Largo",680,22.6855710148811,1358.66811609667,7.73021805950254,40508.8755498335,3566.47948995613
"3060",9886,"Teresina",682,241.975529491901,1650.79205642687,7.84908287248746,421240.396727785,38525.3088346525
"3108",11216,"Indaiatuba",689,2.40662414580584,331.224302249029,7.77361362717462,6292.5486372404,548.61579222186
"3110",7032,"Itaitinga",670,16.1137348972261,152.412868046667,7.09815952486513,40216.3921852334,3186.3312214541
"3160",9183,"Curitiba",680,426.162149384618,467.058903599627,6.16988202689454,1555585.36042087,131484.963675917
"3164",9966,"Sao Goncalo",683,70.3131183981895,265.363380102463,5.65857481925774,383077.998631009,23668.9810641018
"3176",11425,"Poa",689,18.4984103310853,18.4984103310853,7.32456834696643,100512.806224826,8290.7465844998
"3188",8677,"Timoteo",677,7.60186985135078,151.23971067369,9.28300806820392,13030.6288020608,1383.24964757284
"3192",9985,"Volta Redonda",683,41.5706820785999,193.627939862199,7.93209971004756,70361.6090539844,6578.22322181824
"3230",6436,"Rio Largo",666,0.0633406918495893,308.38426288683,7.87549741906332,158.605577343544,14.0311018827018
