"","GAUL_CODE","NAME","PARENT_ID","Area_covered_KM2","Area_total_KM2","Cost_target","Population_covered","Burden_covered"
"1",5786,"Munshiganj",577,335.728094636579,997.905432715197,1.74727546390623,931615.775519903,73603.9109161837
"2",5814,"Nilphamari",579,241.76950189285,1805.12041089387,2.13940729519133,408349.468698653,37128.7389367814
"3",5808,"Joypurhat",579,75.6342234555632,1046.11568757682,2.37079284927299,99098.7894607259,9190.60088616716
"4",5801,"Magura",578,57.7523835003376,1117.46295438643,2.22061474850645,74054.5913405583,6795.0902962138
"5",5798,"Jhenaidah",578,176.814053952694,2093.00411672666,2.15664974632152,253465.069944114,23423.3757781895
"6",5791,"Rajbari",577,93.7788255512714,1202.55707132164,2.33964475636795,121324.929534495,11879.2761381763
"7",5797,"Jessore",578,556.390295224264,2683.63851059876,1.95808107910084,943388.232264323,84913.445029449
"8",5811,"Naogaon",579,164.192278764676,3756.37985287367,2.09491010627674,291818.442499795,25351.8999002576
"9",5812,"Natore",579,121.516496393451,2060.57086728615,2.15442495425659,173268.018482399,15944.3655934722
"10",5815,"Pabna",579,552.907279506326,2591.21498736081,1.86964283441201,1112256.0434362,94585.2760813756
"11",5781,"Gopalganj",577,82.7939204871655,1648.42028615531,2.28012975197383,109263.708438778,9663.28936188567
"12",5803,"Narail",578,91.5877151302993,1029.65335639747,2.15386892952903,114522.898932152,10467.254255235
"13",5779,"Faridpur",577,175.754174916074,2211.75772850402,2.00313452200398,272203.49427284,25049.051680746
"14",5800,"Kushtia",578,170.983921433799,1851.04805966002,2.06821171383921,266134.822251687,23648.8395426042
"15",5806,"Dinajpur",579,258.957339264452,3744.82203069492,2.09491011008004,392847.319114953,34536.2962210056
"16",5789,"Narsingdi",577,509.297148697078,1249.79807509226,1.80067215806229,1396201.72726396,113531.347775183
"17",5788,"Narayanganj",577,652.960214565974,835.957506671548,1.80067215806229,3062185.46843431,269758.874977688
"18",5769,"Chandpur",576,435.605967231095,1645.48559778123,1.89189147110055,885091.14450918,73054.844185708
"19",5807,"Gaibandha",579,175,2359.7516137173,2.15442495695402,274637.92578125,23017.2007000865
"20",5802,"Meherpur",578,43.7843427062035,734.14387262892,2.55489994418584,42158.8273564299,4233.32049245433
"21",5794,"Tangail",577,297.701807599515,3714.86623973342,1.95196265842882,552433.570091301,47035.5722145525
"22",5773,"Feni",576,274.041159055196,947.345036932529,1.88577305170927,575494.940342624,50587.4239014656
"24",5780,"Gazipur",577,468.198940623552,1803.00129578391,1.96920531959343,1128370.24190699,95739.9665885256
"25",5770,"Chittagong",576,1220.29697559774,4747.63378749776,1.97921722550735,5030898.2654024,451478.450702476
"26",5795,"Bagerhat",578,73.2499788049608,3248.82970897779,2.32907656981551,93162.6383532273,8360.68363983443
"27",5771,"Comilla",576,798.702743597096,3277.7109953633,1.88187963128184,1797654.17361225,146384.251984699
"28",5793,"Sherpur",577,173.72903364012,1411.91884899017,2.16777409412859,270767.41072589,25007.8814311308
"30",5799,"Khulna",578,395.119155570865,3706.62945075092,1.95808107910084,1560778.4045812,149023.345431943
"31",5820,"Thakurgaon",579,50,1980.10950582893,2.48147965088661,50203.373046875,4844.79134072903
"32",5762,"Barisal",575,263.823242485523,2378.49116650177,2.04373831705167,593007.34729855,54563.1532904716
"33",5824,"Sylhet",580,426.917307637632,3739.37588813078,2.11993958195938,719037.574487656,63642.8405964787
"34",5796,"Chuadanga",578,198.941294848919,1221.47677132743,2.14997537138909,257946.436716513,24223.6345764944
"35",5785,"Manikganj",577,236.476317979395,1475.44666604663,1.84961909730852,428244.198066471,34046.1766217777
"36",5804,"Satkhira",578,76.6460761427879,3557.07309907398,2.22283970763244,108660.30173357,10442.3424200465
"37",5764,"Jhalokati",575,119.284335849807,749.656994426186,2.11993976366111,165831.142952725,14913.6483874889
"38",5810,"Lalmonirhat",579,95.0779489823617,1326.95975497481,2.26900524959427,125195.880984628,11803.0871933994
"39",5809,"Kurigram",579,54.9761213362217,2407.37522041309,2.35911233252252,79433.9638917595,7691.17561237713
"40",5790,"Netrakona",577,86.535313166678,3079.23687288109,2.22283961147418,112100.261700102,10991.1345139821
"41",5813,"Nawabganj",579,122.690556943417,1766.43736105216,2.2801296176375,209487.099406305,19835.937885642
"42",5775,"Lakshmipur",576,330.133076570928,1259.60311134841,1.89189147110055,606384.092523184,50741.9458185386
"43",5784,"Madaripur",577,93.0278211428231,1191.59004563779,2.3290767543172,141148.118861018,12652.1125410453
"44",5768,"Brahmanbaria",576,367.610398540273,2042.10383674272,1.83126407030685,774778.729142383,68848.9065771822
"45",5782,"Jamalpur",577,251.270967023447,2223.25521443606,2.16721803640194,422215.636993194,36749.2655178566
"46",5777,"Rangamati",576,2.92987679131329,5968.14794471288,1.97921722550735,8138.74348740958,649.146221494688
"47",5821,"Habiganj",580,125,2781.45856710616,2.17055524696096,181427.3046875,16289.5298055898
"48",5819,"Sirajganj",579,330.080638686195,2621.21992700268,1.7422696694248,714418.449732413,61070.955308914
"49",5778,"Dhaka",577,1128.43336536316,1630.86003422504,1.84961909730852,10849916.515377,995755.532645241
"51",5817,"Rajshahi",579,277.257077209651,2590.37511079843,1.94195084151184,698763.263363078,59023.375594123
"52",5783,"Kishorganj",577,388.397787883878,2705.41691817634,1.97921728793777,816776.892075333,69029.0779935265
"53",5767,"Bandarban",576,12.8764256834984,4949.25487571927,2.55489998926005,13975.3119229772,1358.93711873746
