"","GAUL_CODE","NAME","PARENT_ID","Area_covered_KM2","Area_total_KM2","Cost_target","Population_covered","Burden_covered"
"55",70106,"Bilaspur",70075,25,8846.45518964389,9.82715335632141,34040.93359375,3569.98560444904
"56",17772,"Nanded",1498,125,11000.4124975072,8.46154329686784,270650.90234375,27106.7509246124
"61",17896,"Bara Banki",70081,151.286114379764,4873.0271268003,8.02074446619167,381273.663402579,33645.5533942925
"66",17715,"Bhind",70079,12.0517998933792,4896.66477521023,9.86820896732611,19027.0238838578,2003.99908937113
"68",70296,"West Midnapore",1511,75,9976.24260378179,8.58470795516443,182330.98828125,17513.0612189956
"71",17624,"Saharsa",70073,50,1839.72109828892,8.46154328753028,101243.875,9601.89160684719
"77",17950,"Hugli",1511,278.274028427109,3356.43162441402,7.558338810924,1141734.67504214,103649.666305282
"78",17698,"Kannur",1495,209.190060943365,2786.04576779414,8.30164559399454,455709.939790257,43430.2503954102
"80",17708,"Thrissur",1495,220.730332657695,2938.49557358481,7.5993935526497,476537.793597515,43513.3730516092
"82",70139,"Bokaro",70078,104.121321742423,3074.14454177269,7.57562519568788,196407.304276156,18648.7657846408
"84",17889,"Aligarh",70081,225,4287.79692896496,7.83275830287284,563618.13671875,53452.6777976987
"85",17758,"Akola",1498,50,5786.56441567581,8.30164547508942,93286.5234375,8752.08369937946
"86",17551,"East Godavari",1485,266.519530117512,11053.4569478947,8.25626996616623,857142.375036021,83194.6620663926
"91",70262,"Chandauli",70081,118.770297447918,2746.60941178154,8.0207444592117,243728.853952233,24761.2584062187
"99",17832,"Rupnagar",1505,123.998237401247,2391.76581217034,7.55833866858202,386571.807683923,34348.8872798301
"101",70184,"Mumbai city",1498,65.4849361628294,79.2665700428188,5.85564716818384,1951004.79392522,168270.671803236
"103",17909,"Fatehpur",70081,33.320090919733,4551.89635897095,8.00129741228803,60879.4145882279,5778.17451095113
"104",70269,"Kanpur Dehat",70081,3.3582154661417,5510.92216921825,8.76405253151519,6188.35469855962,576.801467071535
"110",17811,"Ganjam",1504,121.839269995689,8732.94297649863,9.15083045169535,216371.768367823,22164.0786179908
"114",17828,"Jalandhar",1505,243.801538742264,2980.89657496603,7.83275776763275,535343.492079879,51772.116827818
"115",17773,"Nashik",1498,525,16225.7437703445,7.59939328131167,1293965.40234375,120362.973421783
"118",17618,"Pashchim Champaran",70073,75,5763.72286642072,8.25627008844522,154248.19921875,14555.9066336146
"121",17637,"Banas Kantha",1491,50,11421.7292377878,9.44469670784784,80766.35546875,8347.73861551861
"135",17550,"Cuddapah",1485,75,15366.412458001,8.928271431966,184213.78515625,18015.2226597133
"136",17831,"Patiala",1505,91.5241246111691,4212.45823290028,7.55833866858202,174708.113795351,16963.0839066679
"138",17951,"Jalpaiguri",1511,63.171294843778,6789.83674759777,8.9779684986023,120644.210713853,12152.6461481167
"140",17919,"Jhansi",70081,68.9604118466377,5504.04547190574,9.44469696548224,95831.9815032985,9901.7423985224
"142",17876,"Pudukkottai",1508,0.00260607612290187,4684.55530967103,7.4416570958446,8.72097150888123,0.686309822411492
"144",17888,"Agra",70081,425.831719819689,3880.04220977332,7.29040303677687,1544335.34253791,145123.546303263
"149",17704,"Malappuram",1495,69.7727932129055,3504.69107585468,8.54797456873352,140239.435802412,14055.2085188925
"151",70290,"Dakshin Dinajpur",1511,74.9965324997902,2282.64255894319,8.59118940141237,158200.632615372,15439.7625676116
"155",17754,"Ujjain",70079,50,6497.84677578979,8.24978730649776,128627.3125,11524.2105734325
"164",70298,"Alappuzha",1495,117.622554663762,1240.47137457558,7.22990134740839,317298.374971241,28484.0245689001
"166",17729,"Indore",70079,100,4157.12577010058,7.55617834879807,312205.703125,26093.9378338186
"168",70244,"Kancheepuram",1508,566.138245793991,4688.14868580551,6.95980402957319,2426892.87027402,220038.228044502
"170",70254,"Vellore",1508,50,6112.55312363101,8.58470782322327,92593.94921875,8849.49808440161
"171",17866,"Thoothukudi",1508,111.665180325508,4687.16344178538,8.06396027208261,271545.039453204,24799.3100413087
"173",17928,"Moradabad",70081,249.044872820377,3774.42646118579,8.06396029214151,551550.697142501,53403.4911739585
"176",70141,"Dhanbad",70078,372.080268454738,2234.44734669174,7.44165701191128,1105752.66596733,103706.627664185
"177",17907,"Faizabad",70081,25,2302.6712147519,9.50951992241738,38526.3203125,3906.09967400996
"178",17630,"Sitamarhi",70073,50,2286.43076423396,9.15083034745734,92499.0546875,9416.127708294
"182",17701,"Kasaragod",1495,25,1962.9916963815,9.86820897671409,44045.265625,4639.01621339884
"184",70266,"Hathras",70081,25,1792.41394222215,9.94383607666399,38236.234375,4058.9182936467
"185",70095,"Banka",70073,0.773950340226293,3341.15766576433,6.73724406814984,3031.56952915342,215.140585360268
"186",17631,"Siwan",70073,50,2431.07172534765,9.3128896417954,114820.26171875,11475.7802046687
"200",70158,"Bangalore Rural",1494,1.96995250880718,5855.644394716,8.66897783244753,4432.83361388493,408.548911095476
"201",17869,"Virudhunagar",1508,75,4273.2816632993,8.58470760450489,150124.8515625,14669.6222160308
"202",17709,"Thiruvananthapuram",1495,350.27366168797,2030.09857440047,7.54321325120721,1241600.68526563,109703.872569702
