"","GAUL_CODE","NAME","PARENT_ID","Area_covered_KM2","Area_total_KM2","Cost_target","Population_covered","Burden_covered"
"401",17664,"Sirsa",1492,75,4768.77414942595,8.17416046218353,68992.123046875,6176.94694553158
"402",17659,"Jind",1492,125,3075.21466918406,7.57562465428285,126327.35546875,11217.0164175429
"404",70213,"Gajapati",1504,13.7107357382774,4227.49249919979,9.48359078469815,9475.83116596576,958.03772788217
"405",70248,"Namakkal",1508,214.823953993618,3407.38853121657,7.01598397183275,273185.643997506,23770.6261094042
"407",17565,"Srikakulam",1485,254.767703916878,6499.88965477969,8.1050146994701,260322.645334503,24218.5851802167
"408",70164,"Haveri",1494,40.2445375919342,4868.73761829966,8.02938867134041,38528.8500987529,3331.45990320758
"409",17706,"Pattanamtitta",1495,324.412167165428,2622.91217362799,6.36342993345212,471934.727075502,40100.6164266843
"410",70187,"Washim",1498,125,5430.50742809955,8.25410876953463,112370,10682.6673910047
"411",17569,"West Godavari",1485,991.380832577124,7959.99646339167,6.98357185810061,1308875.41741517,117242.114371854
"413",17712,"Balaghat",70079,50,9779.58289336802,9.44469696182012,36442.26171875,3747.2416469116
"415",70123,"South Goa",1490,259.358691889793,2024.88792434669,7.54321333643757,269667.019157793,25772.3770262141
"417",70284,"Haridwar",70082,240.626575425267,2695.70949668414,7.57562480203319,252331.582831721,23218.3372105367
"418",17890,"Allahabad",70081,819.652078207582,5583.8685825307,6.09117203476167,1324451.93517093,119003.741214968
"421",17682,"Bijapur",1494,100,10753.4123112513,7.57562466930319,181646.92578125,15504.8177283717
"423",17558,"Mahbubnagar",1485,189.95186407119,18816.3184563091,7.77009527567606,189120.353846638,17370.0687044648
"426",17609,"Khagaria",70073,320.700192044023,1620.47342747683,7.42437062070898,324500.456866602,27919.48070978
"428",70089,"Jorhat",1487,75,3116.60880260497,8.84616171839716,54923.423828125,5554.68594875283
"429",17826,"Gurdaspur",1505,453.415158390999,4047.87209206261,7.4243710715184,421936.275176619,39140.0373624388
"430",17584,"Karbi Anglong",1487,12.2620228677988,11380.986544161,7.84572172398213,20258.9539233896,1774.47363862489
"432",17945,"Bankura",1511,307.8299138695,7430.04225139921,7.17155976644706,278983.395258912,26081.3378756401
"433",17557,"Kurnool",1485,310.048136115074,18121.3218514536,7.23854402197463,452911.549867308,40940.3790452685
"437",17690,"Kolar",1494,271.927028242499,8279.86899172611,6.33317865581367,360755.256058587,30399.6474166647
"439",70092,"Marigaon",1487,14.6326869726181,1698.92754521425,9.24374422767304,13273.1846032082,1307.02877414799
"440",17885,"North Tripura",1509,24.0091070532799,2262.29532262876,9.35394390759096,17062.7321778573,1700.82397415509
"441",70115,"Mahasamund",70075,25,5003.64554734479,8.97796864757993,17778.220703125,1698.79673193376
"442",17686,"Dharwad",1494,125,4340.23474516398,8.00561968385467,130284.2421875,11936.7743875996
"443",17925,"Mathura",70081,393.897553905845,3731.86502101962,7.44165697610866,447678.957885708,39440.285872661
"445",70273,"Mahoba",70081,50,3077.44151004063,8.25410912726998,52246.640625,4683.10701376168
"446",70265,"Gautam Buddha Nagar",70081,651.847129430098,1544.28934806783,6.89065938579199,1849512.57126322,172852.919229233
"447",17886,"South Tripura",1509,25,3437.56393334788,10.0410709124295,14276.3583984375,1530.7211943622
"449",17818,"Puri",1504,128.514659404755,3654.97179979502,7.44165682835052,147282.534392877,12778.4953383831
"450",17661,"Kurukshetra",1492,143.312241137028,2078.04395070198,8.58470761540704,115827.114995701,11251.0748115097
"454",70132,"Fatehabad",1492,25,2703.69241284789,9.74720516086074,13464.609375,1400.26577099911
"455",17640,"Gandhinagar",1491,360.476280085277,1839.48723820504,6.49523724346309,584044.112639417,48613.7447790305
"456",70178,"Ahmednagar",1498,225,16770.1198711729,8.01858430076711,268560.392578125,25342.1787185174
"457",70140,"Chatra",70078,25,4039.2952249269,8.29516374221556,20728.2890625,1825.38069144336
"458",17868,"Dharmapuri",1508,246.095225081081,9700.48798898642,6.89281938986448,378275.94780683,33199.5443773915
"459",17623,"Rohtas",70073,468.821749277413,4185.10125483713,7.25799102852272,685838.712141303,61480.8865125469
"460",17916,"Hardoi",70081,283.618876723904,6631.9725504206,7.42437096177175,263318.633022795,23817.9772664741
"462",17906,"Etawah",70081,250,2364.19829209626,7.78738117551883,298851.875,28676.3599375761
"464",70148,"Koderma",70078,68.2153552770615,1425.51538686093,9.50952020807645,59693.3222322213,6209.36534632331
"465",70131,"Faridabad",1492,690.564005743363,2403.65878917219,6.36342978860331,1593865.06416859,145869.843023037
"467",17857,"Sikar",1506,250.341779226437,8499.16961397903,7.84140065700643,225324.201650641,20792.4123538785
"470",17878,"Ramanathapuram",1508,97.2920216619968,4244.41289835449,8.26707363424179,89755.4344549525,8534.40684847891
"476",17663,"Rohtak",1492,173.80796384532,1886.90207320793,7.55833917683213,308911.303374075,29640.7061985998
"478",17721,"Datia",70079,34.3877874314785,2748.25059992654,9.31288948180672,22272.9815441842,2273.89676391576
"479",17681,"Bidar",1494,247.962372004986,5607.37186121687,7.54321302355736,255960.730272416,23374.7987614849
"481",70179,"Bid",1498,224.738274514675,11844.2804930712,7.48271165642066,220520.731903765,20109.2653116455
"483",17753,"Tikamgarh",70079,81.2442704103887,5481.81790403451,7.44165666881482,88251.897216445,7815.76774250038
"484",17943,"Varanasi",70081,856.391229662404,1683.69799486391,6.24026542645684,2510334.69827359,213040.806664592
"485",17953,"Maldah",1511,503.348440947593,3880.13640049321,6.75452997324071,680694.122207212,57953.3767614651
"486",70208,"Baragarh",1504,75.3735465463251,6111.53049702698,8.0639605196912,55255.0800277274,5717.58199994431
"487",17636,"Amreli",1491,100,7752.95248845359,7.96024319426521,84602.279296875,7764.19997217336
"488",17834,"Ajmer",1506,487.191209197044,9452.57409689143,7.16939961469651,586648.258665514,56065.3657890897
"489",70196,"West Imphal",1500,149.837411940098,527.215172664728,5.95288246069748,358931.057090444,29258.6322782335
"490",17917,"Jalaun",70081,124.449992924929,4982.49881153429,8.84616140568679,144255.629617592,14592.1115033727
"491",17592,"Sibsagar",1487,25,2897.81393617704,9.44469658972506,14729.849609375,1482.94960947927
"494",17556,"Krishna",1485,901.050766557455,8826.38376760715,7.23638291425046,1938985.24115058,177400.84004092
"495",70274,"Mau",70081,851.335599203594,2255.06908366951,6.94683931665877,1087559.54129525,91356.2072554648
"496",70088,"Hailakandi",1487,29.2530480772257,1437.26929252152,8.84616160642429,23267.3173540133,2190.68970381295
"498",17703,"Kozhikode",1495,602.494323253632,2277.82427231341,6.81287150798099,1137790.35664405,100657.290960969
"500",70103,"Sheohar",70073,171.126630491926,629.370813345031,6.75669124287015,220608.485742954,18426.9100292225
"502",17607,"Jehanabad",70073,239.135819114745,1739.01704546024,6.87121260529546,321148.980968794,27618.5630186338
"503",70096,"Bhabua",70073,49.5176631491631,3625.51675063291,8.35782611134878,43501.5504080467,3988.3198047928
"505",17941,"Unnao",70081,472.912490301678,5042.70927462421,5.88589845089271,556669.076825099,48770.8165415625
"506",70117,"Raj Nandgaon",70075,116.780102998018,8480.47212173883,7.51728415424103,168647.215205551,14787.6572498058
"507",70114,"Koriya",70075,19.058521091938,7097.81656007649,10.9226668597112,11316.1331369851,1322.796485366
"508",17749,"Shajapur",70079,50,6734.22656390467,8.44425770926972,35430.1865234375,3407.85550483007
"512",17608,"Katihar",70073,371.875125640872,3328.12761453224,7.34442223216514,517512.608754523,45041.8653195794
"513",70275,"Sant Kabir Nagar",70081,227.621308760718,1456.63963175466,7.83491802538715,220270.496402962,19288.2973458667
"515",70267,"Jyotiba Phule Nagar",70081,423.646264150739,2816.03660804057,7.01166279747775,531729.638808399,47602.8672896964
"517",17745,"Satna",70079,150,8088.68221277913,7.57562502577594,157950.79296875,13615.0658357885
"518",17867,"Coimbatore",1508,813.228629529476,7408.82922316305,7.55833896160785,1289766.76141434,116310.869021308
"519",17904,"Deoria",70081,775.3425153438,2799.15315847309,6.43905692387957,893908.49894615,76713.9182528333
"521",17726,"Guna",70079,100,6790.1689361599,7.8327578842374,102289.7421875,9874.39859768714
"522",17742,"Ratlam",70079,75,5151.77857538329,6.74372643075701,120174.328125,9720.60980228853
"523",17655,"Bhiwani",1492,75,5179.93566738223,7.4243707046098,83707.287109375,7174.98364935273
"525",70163,"Gadag",1494,74.7299626469612,4717.98375803482,7.42437104760404,123678.635452373,10402.421443634
"526",17687,"Gulbarga",1494,275,16664.9162545955,7.59939366934961,486837.788085938,46003.1119564342
"527",17747,"Seoni",70079,50,9287.19772067852,8.06396057835575,48827.255859375,4231.41532857186
"529",17725,"East Nimar",70079,150,7875.1865321856,7.55833926723644,191879.13671875,16270.8554502521
"531",17680,"Bellary",1494,197.413584589958,8570.89801402381,7.01598383713137,321584.819691878,26989.2048073061
"534",70260,"Baghpat",70081,289.037512222421,1493.70028362337,6.76749500064095,350164.392867934,31155.0073008563
"535",17927,"Mirzapur",70081,655.553451261949,4887.62315032072,6.51900564413698,887650.48815449,77945.5165767837
"536",70249,"Perambalur",1508,2.62580998241901,1755.29916044101,9.53544881442205,1420.00480558461,144.375221851787
"540",17603,"Godda",70078,50.1881163567305,2423.21518015524,7.85220493782773,37158.2527770364,3714.09877163731
"542",17952,"Kochbihar",1511,254.258078709245,3681.40846780589,7.11321913379929,266844.745283295,23445.2935231886
"544",70241,"Ariyalur",1508,49.70214497298,1953.29757009167,7.83491797872889,31294.592921965,3039.28550301058
"545",70100,"Kishanganj",70073,158.785593695939,2128.45529888582,7.83275808278006,154779.397437519,14028.0176558869
"546",17883,"Tiruchchirappalli",1508,514.565584808588,4506.66547474239,6.57086405280815,1200445.62413254,105484.663124876
"547",17674,"Shimla",1493,50,5876.91028657937,7.79602429572575,92098.8515625,7678.82132672335
"548",17578,"Darrang",1487,8.57757851481438,3750.54930279002,8.01858468200244,22153.7864775227,1883.67669210886
"549",17913,"Gonda",70081,356.953260302544,4413.10389559949,7.83275799404838,308669.816670558,28833.8054417732
"550",70295,"Uttar Dinajpur",1511,419.183679297566,3650.49382352117,7.83275805318099,443851.970958339,42241.4078173513
"551",17600,"Deoghar",70078,100,2627.35772068372,7.57562474197102,97739.85546875,8934.02986853446
"552",17564,"Rangareddi",1485,1145.00384107232,7761.92060227531,6.4693077264414,3255778.07243288,293123.61815656
"555",17780,"Sangli",1498,84.2915900051594,8768.38737979502,7.47406880056081,87969.0798252883,7576.63128970805
